"cor_list_to_csv"
0.557203226434664
0.594565145714519
0.4243986786546
0.534110500957726
0.58596147543509
0.610442285110153
0.622932743981238
0.595617987196773
0.602159909925546
0.590368234435751
0.560325476653493
0.36494010742866
0.442374521116172
0.420778456850063
0.524560331863839
0.504319936211958
0.651217438238881
0.620943365918111
0.705544181388923
0.57937361387816
0.627980140695979
0.705130875359142
0.581682462895034
0.667314800833028
0.614863991524027
0.512867699306035
0.69092083527593
0.646496207869239
0.589911654158344
0.54446773788907
0.506452013944103
0.402551852758642
0.472283583833251
0.66467884059349
0.522355267985678
0.589680981103834
0.536173172930519
0.710006027563278
0.400176019426979
0.505639739936898
0.536032272197291
0.575609351362507
0.645398559224207
0.642160702604303
0.693147041460745
0.525241040230191
0.720981390220487
0.586093138455452
0.600961526410941
0.577648938256867
0.631470554321839
0.639013610146763
0.548990560439566
0.524547347264925
0.63179286147509
0.611766632123055
0.644102815753209
0.594077392416763
0.48137022420352
0.501336631285064
0.594009322535857
0.674387187444667
0.592844696791318
0.483429739976271
0.625902456041039
0.572574363497426
0.766389060130932
0.636160478502711
0.428646725807175
0.708925079446719
0.579989441709517
0.634411970524568
0.469820225292935
0.580610723379868
0.553908769905846
0.470737916616584
0.585032248137206
0.679745161035586
0.601145536893854
0.622611628402934
0.459651850977334
0.455450347810574
0.696883900418798
0.445680711816716
0.606666123911398
0.564494795269853
0.59566567026279
0.560120097142389
0.66346294762252
0.65453126324655
0.563917583799291
0.459793965563902
0.520566481303051
0.432556790666937
0.653522158134459
0.520661702511443
0.658088386516392
0.515892623931482
0.638697607583446
